UNITID,XTUIT1,TUITION1,XFEE1,FEE1,XHRCHG1,HRCHG1,XTUIT2,TUITION2,XFEE2,FEE2,XHRCHG2,HRCHG2,XTUIT3,TUITION3,XFEE3,FEE3,XHRCHG3,HRCHG3,XTUIT5,TUITION5,XFEE5,FEE5,XHRCHG5,HRCHG5,XTUIT6,TUITION6,XFEE6,FEE6,XHRCHG6,HRCHG6,XTUIT7,TUITION7,XFEE7,FEE7,XHRCHG7,HRCHG7,XISPRO1,ISPROF1,XISPFE1,ISPFEE1,XOSPRO1,OSPROF1,XOSPFE1,OSPFEE1,XISPRO2,ISPROF2,XISPFE2,ISPFEE2,XOSPRO2,OSPROF2,XOSPFE2,OSPFEE2,XISPRO3,ISPROF3,XISPFE3,ISPFEE3,XOSPRO3,OSPROF3,XOSPFE3,OSPFEE3,XISPRO4,ISPROF4,XISPFE4,ISPFEE4,XOSPRO4,OSPROF4,XOSPFE4,OSPFEE4,XISPRO5,ISPROF5,XISPFE5,ISPFEE5,XOSPRO5,OSPROF5,XOSPFE5,OSPFEE5,XISPRO6,ISPROF6,XISPFE6,ISPFEE6,XOSPRO6,OSPROF6,XOSPFE6,OSPFEE6,XISPRO7,ISPROF7,XISPFE7,ISPFEE7,XOSPRO7,OSPROF7,XOSPFE7,OSPFEE7,XISPRO8,ISPROF8,XISPFE8,ISPFEE8,XOSPRO8,OSPROF8,XOSPFE8,OSPFEE8,XISPRO9,ISPROF9,XISPFE9,ISPFEE9,XOSPRO9,OSPROF9,XOSPFE9,OSPFEE9,XCHG1AT0,CHG1AT0,XCHG1AF0,CHG1AF0,XCHG1AY0,CHG1AY0,XCHG1AT1,CHG1AT1,XCHG1AF1,CHG1AF1,XCHG1AY1,CHG1AY1,XCHG1AT2,CHG1AT2,XCHG1AF2,CHG1AF2,XCHG1AY2,CHG1AY2,XCHG1AT3,CHG1AT3,XCHG1AF3,CHG1AF3,XCHG1AY3,CHG1AY3,CHG1TGTD,CHG1FGTD,XCHG2AT0,CHG2AT0,XCHG2AF0,CHG2AF0,XCHG2AY0,CHG2AY0,XCHG2AT1,CHG2AT1,XCHG2AF1,CHG2AF1,XCHG2AY1,CHG2AY1,XCHG2AT2,CHG2AT2,XCHG2AF2,CHG2AF2,XCHG2AY2,CHG2AY2,XCHG2AT3,CHG2AT3,XCHG2AF3,CHG2AF3,XCHG2AY3,CHG2AY3,CHG2TGTD,CHG2FGTD,XCHG3AT0,CHG3AT0,XCHG3AF0,CHG3AF0,XCHG3AY0,CHG3AY0,XCHG3AT1,CHG3AT1,XCHG3AF1,CHG3AF1,XCHG3AY1,CHG3AY1,XCHG3AT2,CHG3AT2,XCHG3AF2,CHG3AF2,XCHG3AY2,CHG3AY2,XCHG3AT3,CHG3AT3,XCHG3AF3,CHG3AF3,XCHG3AY3,CHG3AY3,CHG3TGTD,CHG3FGTD,XCHG4AY0,CHG4AY0,XCHG4AY1,CHG4AY1,XCHG4AY2,CHG4AY2,XCHG4AY3,CHG4AY3,XCHG5AY0,CHG5AY0,XCHG5AY1,CHG5AY1,XCHG5AY2,CHG5AY2,XCHG5AY3,CHG5AY3,XCHG6AY0,CHG6AY0,XCHG6AY1,CHG6AY1,XCHG6AY2,CHG6AY2,XCHG6AY3,CHG6AY3,XCHG7AY0,CHG7AY0,XCHG7AY1,CHG7AY1,XCHG7AY2,CHG7AY2,XCHG7AY3,CHG7AY3,XCHG8AY0,CHG8AY0,XCHG8AY1,CHG8AY1,XCHG8AY2,CHG8AY2,XCHG8AY3,CHG8AY3,XCHG9AY0,CHG9AY0,XCHG9AY1,CHG9AY1,XCHG9AY2,CHG9AY2,XCHG9AY3,CHG9AY3 
239071,"R",13750,"R",1160,"R",573,"R",13750,"R",1160,"R",573,"R",13750,"R",1160,"R",573,"R",7360,"R",560,"R",460,"R",7360,"R",560,"R",460,"R",7360,"R",560,"R",460,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",12370,"R",1140,"R",13510,"R",12780,"R",1160,"R",13940,"R",13100,"R",1160,"R",14260,"R",13750,"R",1160,"R",14910,.,.,"R",12370,"R",1140,"R",13510,"R",12780,"R",1160,"R",13940,"R",13100,"R",1160,"R",14260,"R",13750,"R",1160,"R",14910,.,.,"R",12370,"R",1140,"R",13510,"R",12780,"R",1160,"R",13940,"R",13100,"R",1160,"R",14260,"R",13750,"R",1160,"R",14910,.,.,"R",1180,"R",1210,"R",1240,"R",1270,"R",6480,"R",6550,"R",6720,"R",7000,"R",4140,"R",4250,"R",2700,"R",2760,"R",9720,"R",9960,"R",10210,"R",10460,"R",4140,"R",4250,"R",2700,"R",2760,"R",2880,"R",2950,"R",2700,"R",2760
239080,"R",26950,"R",450,"R",450,"R",26950,"R",450,"R",450,"R",26950,"R",450,"R",450,"R",5130,"R",0,"R",570,"R",5130,"Z",0,"R",570,"R",5130,"Z",0,"R",570,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",25510,"R",420,"R",25930,"R",26790,"R",420,"R",27210,"R",27860,"R",420,"R",28280,"R",26950,"R",450,"R",27400,.,.,"R",25510,"R",420,"R",25930,"R",26790,"R",420,"R",27210,"R",27860,"R",420,"R",28280,"R",26950,"R",450,"R",27400,.,.,"R",25510,"R",420,"R",25930,"R",26790,"R",420,"R",27210,"R",27860,"R",420,"R",28280,"R",26950,"R",450,"R",27400,.,.,"R",700,"R",700,"R",800,"R",800,"R",6490,"R",6750,"R",7000,"R",7222,"R",3520,"R",3520,"R",3520,"R",3520,"R",3750,"R",3750,"R",3750,"R",5100,"R",3520,"R",3520,"R",3520,"R",4000,"R",3520,"R",3520,"R",3520,"R",3100
239105,"R",39300,"R",570,"R",1025,"R",39300,"R",570,"R",1025,"R",39300,"R",570,"R",1025,"R",19800,"R",0,"R",1100,"R",19800,"R",0,"R",1100,"R",19800,"R",0,"R",1100,"Y",.,"Y",.,"Y",.,"Y",.,"R",52000,"R",0,"R",60660,"R",0,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"R",44830,"R",0,"R",44830,"R",0,"R",35480,"R",450,"R",35930,"R",36720,"R",450,"R",37170,"R",38000,"R",470,"R",38470,"R",39330,"R",570,"R",39900,.,.,"R",35480,"R",450,"R",35930,"R",36720,"R",450,"R",37170,"R",38000,"R",470,"R",38470,"R",39330,"R",570,"R",39900,.,.,"R",35480,"R",450,"R",35930,"R",36720,"R",450,"R",37170,"R",38000,"R",470,"R",38470,"R",39330,"R",570,"R",39900,.,.,"R",1008,"R",1008,"R",1008,"R",912,"R",11000,"R",11220,"R",11440,"R",11890,"R",2299,"R",2328,"R",2567,"R",2571,"R",12660,"R",11120,"R",12160,"R",11800,"R",4640,"R",4640,"R",4840,"R",4840,"R",4660,"R",4660,"R",4840,"R",4860
239169,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",30000,"R",150,"R",1250,"R",30000,"R",150,"R",1250,"R",30000,"R",150,"R",1250,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"R",52725,"R",240,"R",52725,"R",240,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"R",40000,"R",240,"R",40000,"R",240,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
239220,"R",3966,"R",405,"R",146,"R",3966,"R",405,"R",146,"R",5949,"R",405,"R",212,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",3775,"R",341,"R",4116,"R",3852,"R",359,"R",4211,"R",3911,"R",410,"R",4321,"R",3966,"R",405,"R",4371,.,.,"R",3775,"R",341,"R",4116,"R",3852,"R",359,"R",4211,"R",3911,"R",410,"R",4321,"R",3966,"R",405,"R",4371,.,.,"R",5664,"R",341,"R",6005,"R",5778,"R",359,"R",6137,"R",5866,"R",410,"R",6276,"R",5949,"R",405,"R",6354,.,.,"R",1666,"R",1742,"R",1820,"R",1940,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",6758,"R",7048,"R",7154,"R",7258,"R",3792,"R",3842,"R",3786,"R",3724,"R",3792,"R",3842,"R",3786,"R",3724
239248,"R",3966,"R",525,"R",150,"R",3966,"R",525,"R",150,"R",5949,"R",525,"R",216,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",3775,"R",507,"R",4282,"R",3852,"R",508,"R",4360,"R",3911,"R",515,"R",4426,"R",3966,"R",525,"R",4491,.,.,"R",3775,"R",507,"R",4282,"R",3852,"R",508,"R",4360,"R",3911,"R",515,"R",4426,"R",3966,"R",525,"R",4491,.,.,"R",5664,"R",507,"R",6171,"R",5778,"R",508,"R",6286,"R",5866,"R",515,"R",6381,"R",5649,"R",525,"R",6174,.,.,"R",1600,"R",1740,"R",1819,"R",2000,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",7500,"R",7500,"R",7500,"R",7604,"R",3707,"R",3757,"R",3784,"R",3722,"R",3707,"R",3757,"R",3784,"R",3722
239309,"R",34820,"R",1410,"R",1160,"R",34820,"R",1410,"R",1160,"R",34820,"R",1410,"R",1160,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",30800,"R",1250,"R",32050,"R",32190,"R",1370,"R",33560,"R",33640,"R",1380,"R",35020,"R",34820,"R",1410,"R",36230,.,.,"R",30800,"R",1250,"R",32050,"R",32190,"R",1370,"R",33560,"R",33640,"R",1380,"R",35020,"R",34820,"R",1410,"R",36230,.,.,"R",30800,"R",1250,"R",32050,"R",32190,"R",1370,"R",33560,"R",33640,"R",1380,"R",35020,"R",34820,"R",1410,"R",36230,.,.,"R",1400,"R",740,"R",1040,"R",776,"R",9000,"R",9000,"R",9100,"R",9180,"R",2500,"R",1600,"R",1670,"R",1716,"R",8080,"R",8100,"R",8250,"R",8250,"R",2500,"R",1850,"R",1920,"R",1966,"R",2500,"R",1850,"R",1920,"R",1966
239318,"R",37709,"R",1710,"R",655,"R",37709,"R",1710,"R",655,"R",37709,"R",1710,"R",655,"R",21330,"R",450,"R",790,"R",21330,"R",450,"R",790,"R",21330,"R",450,"R",790,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",33870,"R",1650,"R",35520,"R",34890,"R",1650,"R",36540,"R",36270,"R",1710,"R",37980,"R",37719,"R",1710,"R",39429,.,.,"R",33870,"R",1650,"R",35520,"R",34890,"R",1650,"R",36540,"R",36270,"R",1710,"R",37980,"R",37719,"R",1710,"R",39429,.,.,"R",33870,"R",1650,"R",35520,"R",34890,"R",1650,"R",36540,"R",36270,"R",1710,"R",37980,"R",37719,"R",1710,"R",39429,.,.,"R",1200,"R",1200,"R",1200,"R",1000,"R",8808,"R",8910,"R",9141,"R",9417,"R",2000,"R",2000,"R",2000,"R",2200,"R",8520,"R",8613,"R",8835,"R",9102,"R",4431,"R",4431,"R",4884,"R",4634,"R",2000,"R",2000,"R",2000,"R",2200
239372,"R",4086,"R",375,"R",132,"R",4086,"R",375,"R",132,"R",6041,"R",375,"R",200,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",3776,"R",375,"R",4151,"R",3947,"R",375,"R",4322,"R",3965,"R",375,"R",4340,"R",4086,"R",375,"R",4461,.,.,"R",3776,"R",375,"R",4151,"R",3947,"R",375,"R",4322,"R",3965,"R",375,"R",4340,"R",4086,"R",375,"R",4461,.,.,"R",5664,"R",375,"R",6039,"R",5920,"R",375,"R",6295,"R",5920,"R",375,"R",6295,"R",6041,"R",375,"R",6416,.,.,"R",1665,"R",1742,"R",1819,"R",1939,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",6758,"R",7048,"R",7154,"R",7258,"R",3790,"R",3840,"R",3784,"R",3815,"R",3790,"R",3840,"R",3784,"R",3815
239390,"R",28370,"R",570,"R",860,"R",28370,"R",570,"R",860,"R",28370,"R",570,"R",860,"R",12960,"R",480,"R",720,"R",12960,"R",480,"R",720,"R",12960,"R",480,"R",720,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",25336,"R",516,"R",25852,"R",26230,"R",530,"R",26760,"R",27830,"R",550,"R",28380,"R",28940,"R",570,"R",29510,.,.,"R",25336,"R",516,"R",25852,"R",26230,"R",530,"R",26760,"R",27830,"R",550,"R",28380,"R",28940,"R",570,"R",29510,.,.,"R",25336,"R",516,"R",25852,"R",26230,"R",530,"R",26760,"R",27830,"R",550,"R",28380,"R",28940,"R",570,"R",29510,.,.,"R",1200,"R",1200,"R",1400,"R",1400,"R",7738,"R",7890,"R",8200,"R",8530,"R",5502,"R",5670,"R",5870,"R",6032,"R",6612,"R",6548,"R",6810,"R",7082,"R",5502,"R",5670,"R",5870,"R",6032,"R",5502,"R",5670,"R",5870,"R",6032
239424,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",15000,"R",700,"R",500,"R",15000,"R",700,"R",500,"R",15000,"R",700,"R",500,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
239442,"R",4523,"R",354,"R",151,"R",4523,"R",354,"R",151,"R",6785,"R",531,"R",226,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",4140,"R",326,"R",4466,"R",4202,"R",330,"R",4532,"R",4305,"R",337,"R",4642,"R",4523,"R",354,"R",4877,.,.,"R",4140,"R",326,"R",4466,"R",4202,"R",330,"R",4532,"R",4305,"R",337,"R",4642,"R",4523,"R",354,"R",4877,.,.,"R",6210,"R",488,"R",6698,"R",6303,"R",495,"R",6798,"R",6458,"R",505,"R",6963,"R",6785,"R",531,"R",7316,.,.,"R",1665,"R",1742,"R",1818,"R",1939,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",6758,"R",7048,"R",7154,"R",7258,"R",3790,"R",3840,"R",3784,"R",3722,"R",3790,"R",3840,"R",3784,"R",3722
239460,"R",3173,"R",324,"R",132,"R",3173,"R",324,"R",132,"R",4759,"R",324,"R",198,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",3776,"R",372,"R",4148,"R",3852,"R",378,"R",4230,"R",3911,"R",402,"R",4313,"R",3173,"R",324,"R",3497,.,.,"R",3776,"R",372,"R",4148,"R",3852,"R",378,"R",4230,"R",3911,"R",402,"R",4313,"R",3173,"R",324,"R",3497,.,.,"R",5664,"R",372,"R",6036,"R",5778,"R",378,"R",6156,"R",5806,"R",402,"R",6208,"R",4759,"R",324,"R",5083,.,.,"R",1665,"R",1742,"R",1819,"R",1939,"R",4869,"R",5086,"R",5180,"R",6265,"R",3707,"R",3757,"R",3701,"R",3639,"R",6758,"R",7048,"R",7154,"R",7258,"R",3707,"R",3757,"R",3701,"R",3639,"R",3707,"R",3757,"R",3701,"R",3639
239488,"R",3966,"R",449,"R",147,"R",3966,"R",449,"R",147,"R",5949,"R",449,"R",213,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",3776,"R",422,"R",4198,"R",3852,"R",428,"R",4280,"R",3911,"R",444,"R",4355,"R",3966,"R",449,"R",4415,.,.,"R",3776,"R",422,"R",4198,"R",3852,"R",428,"R",4280,"R",3911,"R",444,"R",4355,"R",3966,"R",449,"R",4415,.,.,"R",5614,"R",422,"R",6036,"R",5778,"R",428,"R",6206,"R",5866,"R",444,"R",6310,"R",5949,"R",449,"R",6398,.,.,"R",1665,"R",1742,"R",1819,"R",1819,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",6759,"R",7048,"R",7154,"R",7154,"R",3790,"R",3838,"R",3784,"R",3784,"R",3790,"R",3838,"R",3784,"R",3784
239512,"R",33640,"R",1517,"R",650,"R",33640,"R",1517,"R",650,"R",33640,"R",1517,"R",650,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",30450,"R",1030,"R",31480,"R",31364,"R",1390,"R",32754,"R",31980,"R",1452,"R",33432,"R",33640,"R",1517,"R",35157,.,.,"R",30450,"R",1030,"R",31480,"R",31364,"R",1390,"R",32754,"R",31980,"R",1452,"R",33432,"R",33640,"R",1517,"R",35157,.,.,"R",30450,"R",1030,"R",31480,"R",31364,"R",1390,"R",32754,"R",31980,"R",1452,"R",33432,"R",33640,"R",1517,"R",35157,.,.,"R",800,"R",800,"R",800,"R",800,"R",7858,"R",8349,"R",8485,"R",8886,"R",2650,"R",2650,"R",2650,"R",2650,"R",7858,"R",8349,"R",8485,"R",8886,"R",2650,"R",2650,"R",2650,"R",2650,"R",2650,"R",2650,"R",2650,"R",2650
239628,"R",41535,"R",300,"R",1400,"R",41535,"R",300,"R",1400,"R",41535,"R",300,"R",1400,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",33207,"R",275,"R",33482,"R",36214,"R",300,"R",36514,"R",38842,"R",300,"R",39142,"R",41535,"R",300,"R",41835,.,.,"R",33207,"R",275,"R",33482,"R",36214,"R",300,"R",36514,"R",38842,"R",300,"R",39142,"R",41535,"R",300,"R",41835,.,.,"R",33207,"R",275,"R",33482,"R",36214,"R",300,"R",36514,"R",38842,"R",300,"R",39142,"R",41535,"R",300,"R",41835,.,.,"R",750,"R",750,"R",750,"R",750,"R",9085,"R",8178,"R",7769,"R",8156,"R",1600,"R",1600,"R",1600,"R",1600,"R",4050,"R",6750,"R",6750,"R",6750,"R",2700,"R",1600,"R",1600,"R",1600,"R",2300,"R",1600,"R",1600,"R",1600
239637,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",10440,"R",825,"R",580,"R",10440,"R",825,"R",580,"R",10440,"R",825,"R",580,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
239716,"R",35878,"R",715,"R",1121,"R",35878,"R",715,"R",1121,"R",35878,"R",715,"R",1121,"R",9990,"R",263,"R",675,"R",9990,"R",263,"R",675,"R",9990,"R",263,"R",675,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",32408,"R",615,"R",33023,"R",33622,"R",615,"R",34237,"R",34766,"R",615,"R",35381,"R",35878,"R",715,"R",36593,.,.,"R",32408,"R",615,"R",33023,"R",33622,"R",615,"R",34237,"R",34766,"R",615,"R",35381,"R",35878,"R",715,"R",36593,.,.,"R",32408,"R",615,"R",33023,"R",33622,"R",615,"R",34237,"R",34766,"R",615,"R",35381,"R",35878,"R",715,"R",36593,.,.,"R",950,"R",950,"R",950,"R",950,"R",8455,"R",8794,"R",9144,"R",9467,"R",1100,"R",1100,"R",1100,"R",1100,"R",4526,"R",4526,"R",4526,"R",4526,"R",1400,"R",1400,"R",1400,"R",1400,"R",2272,"R",2272,"R",2272,"R",2272
239743,"R",26800,"R",560,"R",540,"R",26800,"R",560,"R",540,"R",26800,"R",560,"R",540,"R",6720,"R",230,"R",560,"R",6720,"R",230,"R",560,"R",6720,"R",230,"R",560,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",23850,"R",500,"R",24350,"R",24800,"R",520,"R",25320,"R",25800,"R",540,"R",26340,"R",26800,"R",560,"R",27360,.,.,"R",23850,"R",500,"R",24350,"R",24800,"R",520,"R",25320,"R",25800,"R",540,"R",26340,"R",26800,"R",560,"R",27360,.,.,"R",23850,"R",500,"R",24350,"R",24800,"R",520,"R",25320,"R",25800,"R",540,"R",26340,"R",26800,"R",560,"R",27360,.,.,"R",1066,"R",1084,"R",1104,"R",1128,"R",9500,"R",9245,"R",9950,"R",9600,"R",3510,"R",3607,"R",3642,"R",3678,"R",7357,"R",7482,"R",7556,"R",7630,"R",4772,"R",4853,"R",4900,"R",4950,"R",4772,"R",4853,"R",4900,"R",4950
